Volume,close_lag_1,close_lag_2,close_lag_3,rolling_mean_5,rolling_std_5
AAPL,,,,,
124423700,112.70655059814453,115.66075134277344,117.30304718017578,115.52664337158203,2.1174603716652993
89946000,114.19336700439453,112.70655059814453,115.66075134277344,114.68703002929688,1.8167440204333094
101988000,113.5714340209961,114.19336700439453,112.70655059814453,113.72302856445313,1.2815779504679266
82572600,112.48303985595703,113.5714340209961,114.19336700439453,112.94949798583984,0.9417909898745829
111850700,111.79309844970703,112.48303985595703,113.5714340209961,112.76874542236328,1.0770845474777482
92276800,111.80278778076172,111.79309844970703,112.48303985595703,112.59188232421874,0.8286171812952778
143937800,113.30905151367188,111.80278778076172,111.79309844970703,111.48988800048828,2.0149225435945763
146129200,108.06146240234375,113.30905151367188,111.80278778076172,111.40631866455078,1.9716336940756163
190272600,112.06519317626953,108.06146240234375,113.30905151367188,110.2051986694336,3.152675578428595
122866900,105.7874984741211,112.06519317626953,108.06146240234375,108.98465270996094,3.5373999154636984
107624400,105.70005798339844,105.7874984741211,112.06519317626953,107.7874267578125,2.595523430120651
138235500,107.32292175292969,105.70005798339844,105.7874984741211,108.5162582397461,3.1451602556719918
126387100,111.70561981201172,107.32292175292969,105.70005798339844,109.23731231689453,4.346154962551097
114457900,115.67046356201172,111.70561981201172,107.32292175292969,111.1876235961914,4.592069932686322
154515300,115.53905487060547,115.67046356201172,111.70561981201172,112.69400482177734,3.4303226841603314
138023400,113.23196411132812,115.53905487060547,115.67046356201172,113.80767211914062,1.7361995998599924
112295000,112.8912582397461,113.23196411132812,115.53905487060547,114.73011322021485,1.5560618122523635
103162300,116.31782531738281,112.8912582397461,113.23196411132812,114.80506896972656,1.620380155135483
81581900,116.04524230957031,116.31782531738281,112.8912582397461,114.91604309082031,1.7002475483095534
91183000,116.09392547607422,116.04524230957031,116.31782531738281,115.69091186523437,1.621912228267429
74271000,117.10630798339844,116.09392547607422,116.04524230957031,116.35675201416015,0.4324469082692728
76322100,116.220458984375,117.10630798339844,116.09392547607422,116.07250061035157,0.7865539090354294
74113000,114.89656829833984,116.220458984375,117.10630798339844,115.9615249633789,0.8293416315580383
73604300,115.49036407470703,114.89656829833984,116.220458984375,115.58772430419921,1.1237053477438381
127959300,114.22492218017578,115.49036407470703,114.89656829833984,114.33197174072265,2.092814574184168
113874200,110.82754516601562,114.22492218017578,115.49036407470703,113.51038208007813,1.9687601962143588
76499200,112.11251068115234,110.82754516601562,114.22492218017578,113.12100219726562,1.8123789912255543
46691300,112.94966888427734,112.11251068115234,110.82754516601562,112.72188873291016,1.3103682028122225
169410200,113.49479675292969,112.94966888427734,112.11251068115234,113.05480499267578,1.8767503006363853
127728200,115.8895034790039,113.49479675292969,112.94966888427734,114.78170776367188,2.9694283418428262
89004200,119.4620590209961,115.8895034790039,113.49479675292969,116.32170715332032,3.224762097131905
78967600,119.81250762939453,119.4620590209961,115.8895034790039,117.66701965332031,2.847333157855809
78260400,119.67623138427734,119.81250762939453,119.4620590209961,118.76896667480469,1.6385422812612103
86712000,119.00453186035156,119.67623138427734,119.81250762939453,119.6840103149414,0.5331593696455459
82225500,120.4647216796875,119.00453186035156,119.67623138427734,120.00719757080078,0.7919465582530446
115089200,121.07799530029297,120.4647216796875,119.00453186035156,119.7541015625,1.0347248019562374
81312200,118.54702758789062,121.07799530029297,120.4647216796875,119.81250305175782,1.037467951109137
